"","predictm4"
"274",0.0944368930517132
"275",0.070148698813624
"276",0.658658517391873
"277",0.493583695381919
"278",0.207071488882353
"279",1.03342653609805
"280",0.484968329520429
"281",0.0972800586996618
"282",0.113615362182666
"283",0.219691164230149
"284",0.323555781529765
"285",0.745549314139705
"286",0.667039288794728
"287",12.5823963602074
"288",0.0560224651117297
"289",0.216876148409215
"290",0.261887778726352
"291",0.177667423056418
"292",0.154291385871156
"293",0.273351706354367
"294",0.265960615983746
"295",0.378948451676906
"296",0.237433406323486
"297",0.0301085595286482
"298",0.333794096398246
"299",1.03877310942235
"300",1.85179398781051
"301",0.467957421845216
"302",0.229821918517495
"303",2.66128467194858
"304",0.134082309404808
"305",0.185290583992951
"306",0.32481733610414
"307",1.06910315375618
"308",0.203255547232717
"309",1.08460634105064
"310",0.204645528428182
"311",0.585662252316905
"312",0.0814564262350681
