"","predictm1"
"187",-1.42875739346749
"188",-1.8472642021688
"189",-0.474971279265969
"190",-2.30854989026561
"191",-2.33590705935984
"192",-2.42329786716807
"193",-1.88514694620115
"194",-1.66374973902329
"195",2.89976138546079
"196",-1.14382234863184
"197",-1.19851516858527
"198",0.0349566901123479
"199",-0.0254198120044108
"200",0.0910138120974053
"201",-1.91516183544528
"202",0.217016536918992
"203",-2.23187883581897
"204",-2.03739071461035
"205",0.00823324157938921
"206",1.46190230974053
"207",0.221642401179228
"208",-6.31476300954562
"209",-2.18419428755069
"210",-6.99874358600418
"211",-3.19337540018289
"212",-3.24875513297279
"213",-1.60205246087544
"214",-1.87257403855864
"215",-0.910819739655983
"216",1.09303004991018
"217",-0.811048994764075
"218",-3.06700354463118
"219",-0.993118100949096
"220",-1.26213304437455
"221",-1.62621484828627
"222",-2.04748585082228
"223",-1.42188478898363
"224",-0.0138492753875197
"225",2.96177204653425
"226",-2.27451170561037
"227",-0.895192344599543
"228",1.0725580512039
"229",-0.982626051312616
"230",-1.39777607774774
"231",-1.58433959073594
"232",1.62054039861545
"233",-0.208124659373228
"234",-2.26597052162627
"235",0.370394424049513
"236",-2.54811860482087
"237",1.28719733394648
"238",-1.53596507577022
"239",-0.96455681153171
"240",-0.306357435449736
"241",-0.274647285279896
"242",-3.38423374595861
"243",-1.69296269500281
"244",-1.32588987655844
"245",0.380439371400182
"246",-0.753454622707557
"247",-0.579588462104731
"248",-1.26906003070372
"249",-2.16933487022815
"250",-1.04426353263104
"251",-3.37268312450997
"252",0.481261005662677
"253",-1.83887859541378
"254",-1.0978778409548
"255",-2.54090907281529
"256",-2.82853603505905
"257",-4.01585342048377
"258",-0.361389437363922
"259",-2.74631865864563
"260",-1.58413764869981
"261",-0.536913106199104
"262",-1.03312391020261
"263",-1.46104924550985
"264",-1.42908598531043
"265",1.20564491380191
"266",0.792554896512818
"267",-1.62134044956762
"268",-0.899209860852694
"269",-0.520078967846305
"270",-3.80656386429234
"271",-0.837153549502955
"272",-1.41793879358755
"273",-3.84137678676951
"274",0.698480025984818
"275",-0.937737079676089
"276",-3.80656386429234
"277",-1.86944369239333
"278",-1.30687455095989
"279",-0.355350595810097
"280",-1.25410509324388
"281",-1.52754758879839
"282",-1.72806133093034
"283",-0.100771001072292
"284",1.05320928731255
"285",-1.11679463512246
"286",-2.00865578094719
"287",1.90489700617186
"288",-2.31657039925483
"289",-2.26569016572825
"290",-0.967294706694071
"291",-0.752025483992289
"292",-1.75875661880161
"293",-2.39519054547626
"294",-2.21439284585344
"295",-0.839993872348701
"296",0.451677408122053
"297",-1.62354205173182
"298",0.186649869428882
"299",-3.03250306674651
"300",-1.74408276632518
"301",-3.99395526085936
"302",-0.403017029452412
"303",-1.79919736281535
"304",-1.28037804579087
"305",-3.23155431924737
"306",-5.70619901533416
"307",-1.27651391480458
"308",-0.679096141523909
"309",-0.860703593952904
"310",-0.877235688376534
"311",-2.19446266811334
"312",-1.93629097926198
"313",-0.116101448864406
"314",-0.564870700003218
"315",-0.897911013327919
"316",-0.812658220314026
"317",0.133046308341301
"318",-1.56484579304189
"319",-2.61370560008644
"320",-2.58125115591046
"321",-2.46076063849871
"322",-4.47435069096695
"323",-1.0690419095897
"324",2.28644020988294
"325",-1.73236492442196
"326",-0.906576951806678
"327",-0.253805632622894
"328",-2.33220666567982
"329",-0.668558837028194
"330",-1.91418274656211
"331",-2.11403156637175
"332",-1.92499608533076
"333",-1.14903346799342
"334",-0.470303992967068
"335",0.471289485118529
"336",-1.83048044379833
"337",-0.211441976331822
"338",0.129948109104052
"339",-1.70119978980907
"340",0.335909290089289
"341",-2.65674268520502
"342",-2.18274397263493
"343",-2.21439284585344
"344",0.302023122638696
"345",-0.273917563679006
"346",-9.06517783090193
"347",0.392230768630908
"348",-2.04800317556327
"349",-0.667001123562763
"350",-0.956372912981568
"351",-1.57891201575664
"352",-0.206036464974856
"353",-2.54192341273468
"354",-2.71033709257083
"355",-2.71143442425623
"356",-2.36313637694304
"357",-1.59955629159051
"358",-2.75966252525335
"359",-0.195016484429536
"360",-1.45414274993941
"361",-2.68276836230917
"362",1.20677286657783
"363",-2.16377761454581
"364",-0.356526337582478
"365",-1.43846975159006
"366",-1.21982228172945
"367",-2.57329943240768
